row_index,problem,feedback,ambiguity,participant_count_n,ev_a,ev_b_oracle,ev_difference_b_minus_a_oracle,ev_benchmark_favors,observed_brate,ml_predicted_brate,absolute_error,human_aggregate_favors,deviation_type,highly_divided,ml_successfully_predicts_deviation,ml_fails_to_predict_deviation,ha,pha,la,hb,phb,lb,lottery_shape_b,correlation,gamble_a,gamble_b
11368,9807,True,False,19,-0.7999999999999998,5.3100000000000005,6.11,B,0.7789473684210527,0.7600162979346259,0.018931070486426838,B,none,False,False,False,60,0.05,-4,36,0.01,5,0,1,p=0.05→60; p=0.95→-4,p=0.99→5; p=0.01→36
11375,9814,True,True,18,-7.999999999999999,-12.639999999999999,-4.64,A,0.7666666666666668,0.5653889936360499,0.20127767303061694,B,none,False,False,False,13,0.4,-22,23,0.01,-13,1,0,p=0.4→13; p=0.6→-22,p=0.99→-13; p=0.005→22.5; p=0.005→23.5
11382,9821,True,False,16,14.0,10.6,-3.4000000000000004,A,0.4625,0.3696067537448531,0.09289324625514694,A,none,True,False,False,14,1.0,14,60,0.05,8,0,0,p=1→14; p=0→14,p=0.95→8; p=0.05→60
11389,9828,True,False,18,13.0,17.04,4.039999999999999,B,0.8111111111111112,0.8625321579919333,0.05142104688082205,B,none,False,False,False,13,1.0,13,21,0.01,17,0,0,p=1→13; p=0→13,p=0.99→17; p=0.01→21
11392,9831,True,False,17,25.0,20.6,-4.399999999999999,A,0.3176470588235295,0.38862082602883613,0.07097376720530663,A,none,False,False,False,25,1.0,25,27,0.8,-5,1,0,p=1→25; p=0→25,p=0.2→-5; p=0.00625→23.5; p=0.04375→24.5; p=0.13125→25.5; p=0.21875→26.5; p=0.21875→27.5; p=0.13125→28.5; p=0.04375→29.5; p=0.00625→30.5
11398,9837,True,False,18,-9.0,-8.950000000000001,0.049999999999998934,B,0.4444444444444444,0.5579264314677903,0.11348198702334589,A,none,False,False,False,-9,1.0,-9,-8,0.95,-27,0,0,p=1→-9; p=0→-9,p=0.05→-27; p=0.95→-8
11414,9853,True,True,18,19.0,33.0,14.0,B,0.8333333333333334,0.8738752067160075,0.04054187338267412,B,none,False,False,False,19,1.0,19,40,0.5,26,1,0,p=1→19; p=0→19,p=0.5→26; p=0.25→39.5; p=0.25→40.5
11420,9859,True,False,17,17.900000000000002,16.75,-1.1500000000000021,A,0.34117647058823536,0.2610828790196886,0.08009359156854678,A,none,False,False,False,26,0.1,17,20,0.95,-45,0,0,p=0.1→26; p=0.9→17,p=0.05→-45; p=0.95→20
11424,9863,True,False,15,22.0,21.8,-0.1999999999999993,A,0.7466666666666666,0.6401521911401652,0.1065144755265014,B,none,False,False,False,60,0.6,-35,35,0.6,2,1,0,p=0.6→60; p=0.4→-35,p=0.4→2; p=0.01875→32.5; p=0.09375→33.5; p=0.1875→34.5; p=0.1875→35.5; p=0.09375→36.5; p=0.01875→37.5
11427,9866,True,False,18,10.0,8.7,-1.3000000000000007,A,0.4111111111111112,0.475806165641557,0.06469505453044577,A,none,False,False,False,10,1.0,10,60,0.1,3,3,0,p=1→10; p=0→10,p=0.9→3; p=0.05→62; p=0.025→60; p=0.025→56
11428,9867,True,False,16,16.0,11.6,-4.4,A,0.275,0.2996316695916812,0.02463166959168117,A,none,False,False,False,16,1.0,16,23,0.05,11,0,0,p=1→16; p=0→16,p=0.95→11; p=0.05→23
11436,9875,True,False,17,-6.2,-3.5,2.7,B,0.6705882352941177,0.5975686920691072,0.07301954322501047,B,none,False,False,False,3,0.6,-20,20,0.5,-27,0,0,p=0.6→3; p=0.4→-20,p=0.5→-27; p=0.5→20
11440,9879,True,True,19,5.0,3.5,-1.5,A,0.5684210526315788,0.6292833460937858,0.06086229346220695,B,none,False,False,False,5,1.0,5,26,0.1,1,1,0,p=1→5; p=0→5,p=0.9→1; p=0.0125→24.5; p=0.0375→25.5; p=0.0375→26.5; p=0.0125→27.5
11442,9881,True,False,19,-8.0,-7.2,0.7999999999999998,B,0.6842105263157895,0.6710908653152546,0.013119661000534855,B,none,False,False,False,-8,1.0,-8,8,0.6,-30,0,0,p=1→-8; p=0→-8,p=0.4→-30; p=0.6→8
11446,9885,True,False,17,-5.0,-7.0,-2.0,A,0.5764705882352942,0.6016580998473536,0.025187511612059454,B,none,False,False,False,-5,1.0,-5,20,0.4,-25,0,0,p=1→-5; p=0→-5,p=0.6→-25; p=0.4→20
11457,9896,True,False,16,-3.3999999999999986,-18.5,-15.100000000000001,A,0.35000000000000003,0.41149518979752064,0.06149518979752061,A,none,False,False,False,63,0.2,-20,9,0.5,-46,0,0,p=0.2→63; p=0.8→-20,p=0.5→-46; p=0.5→9
11465,9904,True,False,17,15.200000000000003,8.5,-6.700000000000003,A,0.7058823529411765,0.5854388433403465,0.12044350960083006,B,strong_ev_a_humans_favor_b,False,False,False,89,0.4,-34,9,0.9,4,1,0,p=0.4→89; p=0.6→-34,p=0.1→4; p=0.1125→7.5; p=0.3375→8.5; p=0.3375→9.5; p=0.1125→10.5
11470,9909,True,False,15,28.0,20.6,-7.399999999999999,A,0.09333333333333334,0.11701191624243756,0.023678582909104226,A,none,False,False,False,28,1.0,28,23,0.6,17,0,0,p=1→28; p=0→28,p=0.4→17; p=0.6→23
11479,9918,True,False,16,-5.25,4.0,9.25,B,0.7,0.6189838847421069,0.0810161152578931,B,none,False,False,False,87,0.25,-36,29,0.5,-21,0,0,p=0.25→87; p=0.75→-36,p=0.5→-21; p=0.5→29
11488,9927,True,False,17,8.0,8.0,0.0,tie,0.5529411764705883,0.5100130192850347,0.04292815718555354,B,none,False,False,False,8,1.0,8,36,0.5,-20,1,0,p=1→8; p=0→8,p=0.5→-20; p=0.0625→34.5; p=0.1875→35.5; p=0.1875→36.5; p=0.0625→37.5
11492,9931,True,False,15,24.65,33.62,8.969999999999999,B,0.7866666666666667,0.7653260952960675,0.021340571370599193,B,none,False,False,False,26,0.95,-1,34,0.99,-4,0,-1,p=0.95→26; p=0.05→-1,p=0.01→-4; p=0.99→34
11500,9939,True,False,17,22.4,19.599999999999998,-2.8000000000000007,A,0.4117647058823529,0.5819972865495315,0.1702325806671786,A,none,False,False,False,28,0.9,-28,50,0.05,18,0,0,p=0.9→28; p=0.1→-28,p=0.95→18; p=0.05→50
11503,9942,True,False,18,3.0,-1.0000000000000009,-4.000000000000001,A,0.07777777777777778,0.09994663096270422,0.022168853184926438,A,none,False,False,False,3,1.0,3,0,0.95,-20,0,0,p=1→3; p=0→3,p=0.05→-20; p=0.95→0
11505,9944,True,False,19,19.0,20.0,1.0,B,0.6421052631578946,0.7748089984169572,0.13270373525906254,B,none,False,False,False,19,1.0,19,29,0.1,19,0,0,p=1→19; p=0→19,p=0.9→19; p=0.1→29
11509,9948,True,False,16,29.0,16.5,-12.5,A,0.30000000000000004,0.30826060633112473,0.008260606331124687,A,none,False,False,False,31,0.6,26,78,0.25,-4,2,1,p=0.6→31; p=0.4→26,p=0.75→-4; p=0.125→72; p=0.0625→74; p=0.03125→78; p=0.015625→86; p=0.0078125→102; p=0.00390625→134; p=0.00390625→198
11517,9956,True,False,16,29.25,28.0,-1.25,A,0.3625,0.41926702191848475,0.05676702191848476,A,none,False,False,False,42,0.25,25,49,0.25,21,0,0,p=0.25→42; p=0.75→25,p=0.75→21; p=0.25→49
11526,9965,True,False,15,9.0,-1.8000000000000003,-10.8,A,0.2933333333333334,0.17883651278370785,0.11449682054962554,A,none,False,False,False,9,1.0,9,19,0.2,-7,0,0,p=1→9; p=0→9,p=0.8→-7; p=0.2→19
11541,9980,True,True,15,-4.0,-8.649999999999999,-4.649999999999999,A,0.8000000000000002,0.7586623339155376,0.04133766608446254,B,none,False,False,False,-4,1.0,-4,93,0.05,-14,1,0,p=1→-4; p=0→-4,p=0.95→-14; p=0.000390625→89.5; p=0.00273438→90.5; p=0.00820313→91.5; p=0.0136719→92.5; p=0.0136719→93.5; p=0.00820313→94.5; p=0.00273438→95.5; p=0.000390625→96.5
11548,9987,True,False,15,-9.18,-17.2,-8.02,A,0.26666666666666666,0.37829619329231823,0.11162952662565157,A,none,False,False,False,72,0.01,-10,14,0.2,-25,0,1,p=0.01→72; p=0.99→-10,p=0.8→-25; p=0.2→14
11553,9992,True,False,19,-10.0,-5.8999999999999995,4.1000000000000005,B,0.9157894736842106,0.8685126493816142,0.04727682430259639,B,none,False,False,False,-10,1.0,-10,34,0.05,-8,0,0,p=1→-10; p=0→-10,p=0.95→-8; p=0.05→34
11559,9998,True,True,16,-3.2,2.6,5.800000000000001,B,0.75,0.7244768836316071,0.025523116368392884,B,none,False,False,False,36,0.2,-13,13,0.2,0,1,0,p=0.2→36; p=0.8→-13,p=0.8→0; p=0.1→12.5; p=0.1→13.5
11565,10004,True,False,18,15.0,6.2,-8.8,A,0.33333333333333337,0.33328215381473947,5.117951859390235e-05,A,none,False,False,False,15,1.0,15,44,0.1,2,1,0,p=1→15; p=0→15,p=0.9→2; p=0.05→43.5; p=0.05→44.5
11572,10011,True,False,16,-6.0,-7.9,-1.9000000000000004,A,0.6625,0.515125800188498,0.14737419981150202,B,none,False,False,False,-6,1.0,-6,20,0.1,-11,1,0,p=1→-6; p=0→-6,p=0.9→-11; p=0.05→19.5; p=0.05→20.5
11573,10012,True,True,17,-4.0,-5.75,-1.75,A,0.7176470588235294,0.6384069232032834,0.07924013562024601,B,none,False,False,False,-4,1.0,-4,37,0.25,-20,0,0,p=1→-4; p=0→-4,p=0.75→-20; p=0.25→37
11576,10015,True,False,20,16.0,21.5,5.5,B,0.46,0.5407412662603073,0.08074126626030725,A,none,True,False,False,16,1.0,16,35,0.75,-19,0,0,p=1→16; p=0→16,p=0.25→-19; p=0.75→35
11591,10030,True,False,17,18.0,6.819999999999999,-11.18,A,0.10588235294117647,0.07370393965309038,0.032178413288086086,A,none,False,False,False,18,1.0,18,7,0.99,-11,0,0,p=1→18; p=0→18,p=0.01→-11; p=0.99→7
11598,10037,True,False,18,1.75,2.0,0.25,B,0.6333333333333333,0.6078210345685973,0.02551229876473604,B,none,False,False,False,97,0.25,-30,2,1.0,2,0,0,p=0.25→97; p=0.75→-30,p=1→2
11607,10046,True,False,18,0.0,-1.31,-1.31,A,0.4,0.38483716582828964,0.015162834171710382,A,none,False,False,False,0,1.0,0,67,0.01,-2,0,0,p=1→0; p=0→0,p=0.99→-2; p=0.01→67
11634,10073,True,False,15,9.0,15.75,6.75,B,0.88,0.7597131478724457,0.1202868521275543,B,none,False,False,False,48,0.25,-4,48,0.25,5,0,0,p=0.25→48; p=0.75→-4,p=0.75→5; p=0.25→48
11635,10074,True,False,16,28.0,27.5,-0.5,A,0.5375000000000001,0.4115689872323573,0.1259310127676428,B,none,True,False,False,28,1.0,28,78,0.5,-23,0,0,p=1→28; p=0→28,p=0.5→-23; p=0.5→78
11649,10088,True,False,15,12.0,17.799999999999997,5.799999999999997,B,0.64,0.6770182408644558,0.03701824086445582,B,none,False,False,False,73,0.5,-49,51,0.6,-32,2,1,p=0.5→73; p=0.5→-49,p=0.4→-32; p=0.3→45; p=0.15→47; p=0.075→51; p=0.0375→59; p=0.01875→75; p=0.009375→107; p=0.009375→171
11655,10094,True,False,19,-6.0,-8.0,-2.0,A,0.17894736842105266,0.1467849400701302,0.03216242835092245,A,none,False,False,False,-6,1.0,-6,-8,0.8,-8,0,0,p=1→-6; p=0→-6,p=0.2→-8; p=0.8→-8
11656,10095,True,False,17,26.0,22.0,-4.0,A,0.35294117647058826,0.3588565737866747,0.005915397316086424,A,none,False,False,False,26,1.0,26,37,0.4,12,0,0,p=1→26; p=0→26,p=0.6→12; p=0.4→37
11670,10109,True,False,16,11.0,12.25,1.25,B,0.4611111111111112,0.41392511358798073,0.04718599752313046,A,none,True,False,False,11,1.0,11,76,0.25,-9,0,0,p=1→11; p=0→11,p=0.75→-9; p=0.25→76
11679,10118,True,False,16,27.25,31.799999999999997,4.549999999999997,B,0.4375,0.45164822873239785,0.01414822873239785,A,none,False,False,False,91,0.25,6,36,0.9,-6,0,0,p=0.25→91; p=0.75→6,p=0.1→-6; p=0.9→36
11685,10124,True,False,15,-9.0,-4.25,4.75,B,0.5599999999999999,0.7841470811258623,0.22414708112586235,B,none,False,False,False,-9,1.0,-9,16,0.25,-11,3,0,p=1→-9; p=0→-9,p=0.75→-11; p=0.125→17; p=0.125→15
11697,10136,True,False,18,-8.8,-8.0,0.8000000000000007,B,0.6,0.6010377643599657,0.0010377643599657205,B,none,False,False,False,11,0.01,-9,24,0.2,-16,0,0,p=0.01→11; p=0.99→-9,p=0.8→-16; p=0.2→24
11704,10143,True,False,16,-4.0,-11.799999999999999,-7.799999999999999,A,0.08750000000000001,0.1562365444468252,0.06873654444682518,A,none,False,False,False,-4,1.0,-4,-6,0.8,-35,0,0,p=1→-4; p=0→-4,p=0.2→-35; p=0.8→-6
11710,10149,True,False,16,-3.6000000000000014,-6.29,-2.6899999999999986,A,0.5375,0.3488540437711049,0.18864595622889507,B,none,True,False,False,86,0.2,-26,-6,0.99,-35,0,0,p=0.2→86; p=0.8→-26,p=0.01→-35; p=0.99→-6
11712,10151,True,False,16,23.95,19.2,-4.75,A,0.05,0.14127572635414423,0.09127572635414423,A,none,False,False,False,24,0.95,23,21,0.4,18,0,0,p=0.95→24; p=0.05→23,p=0.6→18; p=0.4→21
11719,10158,True,False,16,24.549999999999997,26.75,2.200000000000003,B,0.5625,0.6983255648311234,0.1358255648311234,B,none,False,False,False,28,0.95,-41,30,0.75,17,2,0,p=0.95→28; p=0.05→-41,p=0.25→17; p=0.375→26; p=0.1875→28; p=0.09375→32; p=0.046875→40; p=0.046875→56
11722,10161,True,False,16,30.0,39.800000000000004,9.800000000000004,B,0.7125,0.5810033893665204,0.13149661063347962,B,none,False,False,False,30,1.0,30,53,0.8,-13,1,0,p=1→30; p=0→30,p=0.2→-13; p=0.00625→49.5; p=0.04375→50.5; p=0.13125→51.5; p=0.21875→52.5; p=0.21875→53.5; p=0.13125→54.5; p=0.04375→55.5; p=0.00625→56.5
11726,10165,True,False,16,5.949999999999999,6.0,0.05000000000000071,B,0.4375000000000001,0.5322280039525082,0.09472800395250813,A,none,False,False,False,62,0.05,3,7,0.5,5,1,0,p=0.05→62; p=0.95→3,p=0.5→5; p=0.00390625→3.5; p=0.0273438→4.5; p=0.0820312→5.5; p=0.136719→6.5; p=0.136719→7.5; p=0.0820312→8.5; p=0.0273438→9.5; p=0.00390625→10.5
11738,10177,True,False,16,3.0,3.0,0.0,tie,0.6625,0.48931438929484905,0.17318561070515093,B,none,False,False,False,11,0.2,1,3,1.0,3,2,0,p=0.2→11; p=0.8→1,p=0.5→2; p=0.5→4
11743,10182,True,False,16,-7.6,3.1500000000000004,10.75,B,0.8500000000000001,0.8405104849871756,0.009489515012824468,B,none,False,False,False,23,0.1,-11,44,0.05,1,1,0,p=0.1→23; p=0.9→-11,p=0.95→1; p=0.00625→42.5; p=0.01875→43.5; p=0.01875→44.5; p=0.00625→45.5
11755,10194,True,False,16,27.0,32.5,5.5,B,0.4625,0.528755037302582,0.06625503730258198,A,none,True,False,False,27,1.0,27,87,0.5,-22,1,0,p=1→27; p=0→27,p=0.5→-22; p=0.0625→85.5; p=0.1875→86.5; p=0.1875→87.5; p=0.0625→88.5
11756,10195,True,False,15,-0.24999999999999956,-4.749999999999999,-4.5,A,0.13333333333333333,0.22138100499126337,0.08804767165793004,A,none,False,False,False,71,0.05,-4,38,0.05,-7,0,0,p=0.05→71; p=0.95→-4,p=0.95→-7; p=0.05→38
11763,10202,True,False,15,6.9,1.8,-5.1000000000000005,A,0.2,0.23028139779013496,0.030281397790134945,A,none,False,False,False,24,0.1,5,55,0.05,-1,0,1,p=0.1→24; p=0.9→5,p=0.95→-1; p=0.05→55
11764,10203,True,False,15,-4.0,-1.0,3.0,B,0.52,0.5987834303692214,0.07878343036922142,B,none,True,False,False,-4,1.0,-4,59,0.2,-16,0,0,p=1→-4; p=0→-4,p=0.8→-16; p=0.2→59
11774,10213,True,False,15,19.0,19.49,0.48999999999999844,B,0.6666666666666665,0.7998388015900281,0.13317213492336155,B,none,False,False,False,19,1.0,19,68,0.01,19,0,0,p=1→19; p=0→19,p=0.99→19; p=0.01→68
11778,10217,True,False,15,7.800000000000001,13.3,5.5,B,0.9066666666666666,0.8399215099177352,0.06674515674893144,B,none,False,False,False,11,0.8,-5,25,0.1,12,1,0,p=0.8→11; p=0.2→-5,p=0.9→12; p=0.0125→23.5; p=0.0375→24.5; p=0.0375→25.5; p=0.0125→26.5
11787,10226,True,True,15,-6.0,-8.8,-2.8000000000000007,A,0.6533333333333332,0.6116844591966489,0.04164887413668428,B,none,False,False,False,-6,1.0,-6,35,0.4,-38,0,0,p=1→-6; p=0→-6,p=0.6→-38; p=0.4→35
11791,10230,True,False,16,29.349999999999998,32.5,3.150000000000002,B,0.9000000000000001,0.742551906193474,0.15744809380652613,B,none,False,False,False,30,0.99,-35,33,0.95,23,0,0,p=0.99→30; p=0.01→-35,p=0.05→23; p=0.95→33
11793,10232,True,False,16,14.0,14.5,0.5,B,0.4375,0.5790039844339467,0.14150398443394674,A,none,False,False,False,14,0.8,14,25,0.25,11,1,0,p=0.8→14; p=0.2→14,p=0.75→11; p=0.0078125→22.5; p=0.0390625→23.5; p=0.078125→24.5; p=0.078125→25.5; p=0.0390625→26.5; p=0.0078125→27.5
11794,10233,True,False,16,-10.0,-7.8999999999999995,2.1000000000000005,B,0.5875,0.6857795385169615,0.09827953851696147,B,none,False,False,False,-10,1.0,-10,56,0.1,-15,3,0,p=1→-10; p=0→-10,p=0.9→-15; p=0.05→58; p=0.025→56; p=0.025→52
11796,10235,True,False,16,25.0,28.099999999999998,3.099999999999998,B,0.6875,0.6981338578950437,0.010633857895043675,B,none,False,False,False,25,1.0,25,29,0.95,11,0,0,p=1→25; p=0→25,p=0.05→11; p=0.95→29
11812,10251,True,False,16,19.200000000000003,20.6,1.3999999999999986,B,0.5999999999999999,0.6068819383117638,0.00688193831176398,B,none,False,False,False,28,0.6,6,26,0.1,20,0,0,p=0.6→28; p=0.4→6,p=0.9→20; p=0.1→26
11820,10259,True,True,16,15.0,1.7999999999999998,-13.2,A,0.125,0.13974408611687822,0.014744086116878219,A,none,False,False,False,15,1.0,15,13,0.6,-15,1,0,p=1→15; p=0→15,p=0.4→-15; p=0.3→12.5; p=0.3→13.5
11828,10267,True,False,16,-1.0,1.799999999999999,2.799999999999999,B,0.6499999999999999,0.6743101054554889,0.02431010545548895,B,none,False,False,False,-1,1.0,-1,11,0.6,-12,0,0,p=1→-1; p=0→-1,p=0.4→-12; p=0.6→11
11847,10286,True,False,15,28.0,36.9,8.899999999999999,B,0.76,0.8426495685250553,0.08264956852505534,B,none,False,False,False,28,1.0,28,54,0.1,35,0,0,p=1→28; p=0→28,p=0.9→35; p=0.1→54
11852,10291,True,False,15,18.0,25.45,7.449999999999999,B,0.9066666666666666,0.8530002305249437,0.05366643614172295,B,none,False,False,False,18,1.0,18,70,0.01,25,2,0,p=1→18; p=0→18,p=0.99→25; p=0.005→64; p=0.0025→66; p=0.00125→70; p=0.000625→78; p=0.0003125→94; p=0.00015625→126; p=0.00015625→190
11853,10292,True,True,15,29.0,34.5,5.5,B,0.6342857142857142,0.6546205961988363,0.02033488191312205,B,none,False,False,False,64,0.5,-6,37,0.5,32,0,0,p=0.5→64; p=0.5→-6,p=0.5→32; p=0.5→37
11854,10293,True,False,15,10.65,11.5,0.8499999999999996,B,0.4933333333333334,0.47158543497265226,0.02174789836068114,A,none,True,False,False,23,0.05,10,52,0.5,-29,1,0,p=0.05→23; p=0.95→10,p=0.5→-29; p=0.00390625→48.5; p=0.0273438→49.5; p=0.0820312→50.5; p=0.136719→51.5; p=0.136719→52.5; p=0.0820312→53.5; p=0.0273438→54.5; p=0.00390625→55.5
11873,10312,True,False,15,8.8,13.1,4.299999999999999,B,0.56,0.6512418228432952,0.09124182284329518,B,none,False,False,False,40,0.4,-12,15,0.9,-4,1,0,p=0.4→40; p=0.6→-12,p=0.1→-4; p=0.028125→12.5; p=0.140625→13.5; p=0.28125→14.5; p=0.28125→15.5; p=0.140625→16.5; p=0.028125→17.5
11877,10316,True,False,15,9.0,9.5,0.5,B,0.5466666666666666,0.5644445688054008,0.017777902138734203,B,none,True,False,False,9,1.0,9,31,0.5,-12,1,0,p=1→9; p=0→9,p=0.5→-12; p=0.00390625→27.5; p=0.0273438→28.5; p=0.0820312→29.5; p=0.136719→30.5; p=0.136719→31.5; p=0.0820312→32.5; p=0.0273438→33.5; p=0.00390625→34.5
11889,10328,True,False,16,16.0,16.45,0.4499999999999993,B,0.4375000000000001,0.3676452366463467,0.06985476335365343,A,none,False,False,False,32,0.5,0,19,0.95,-32,0,-1,p=0.5→32; p=0.5→0,p=0.05→-32; p=0.95→19
11897,10336,True,False,16,-3.0,-15.0,-12.0,A,0.0625,0.14794490700780122,0.08544490700780122,A,none,False,False,False,1,0.2,-4,-12,0.8,-27,3,0,p=0.2→1; p=0.8→-4,p=0.2→-27; p=0.4→-8; p=0.2→-10; p=0.1→-14; p=0.05→-22; p=0.05→-38
11910,10349,True,False,16,3.0,-3.1999999999999993,-6.199999999999999,A,0.275,0.29087034741415596,0.01587034741415594,A,none,False,False,False,3,1.0,3,16,0.4,-16,0,0,p=1→3; p=0→3,p=0.6→-16; p=0.4→16
11918,10357,True,False,16,14.0,23.25,9.25,B,0.9125,0.8320475114324344,0.0804524885675656,B,none,False,False,False,14,1.0,14,24,0.75,21,0,0,p=1→14; p=0→14,p=0.25→21; p=0.75→24
11930,10369,True,False,16,14.200000000000006,15.24,1.0399999999999938,B,0.6375,0.6462590939781454,0.008759093978145449,B,none,False,False,False,82,0.4,-31,39,0.01,15,0,0,p=0.4→82; p=0.6→-31,p=0.99→15; p=0.01→39
11932,10371,True,False,17,5.0,1.25,-3.75,A,0.2,0.3223012017888267,0.1223012017888267,A,none,False,False,False,5,1.0,5,65,0.25,-20,0,0,p=1→5; p=0→5,p=0.75→-20; p=0.25→65
11935,10374,True,False,17,18.0,17.5,-0.5,A,0.4117647058823529,0.4701949980281776,0.05843029214582468,A,none,False,False,False,18,1.0,18,31,0.25,13,3,0,p=1→18; p=0→18,p=0.75→13; p=0.125→36; p=0.0625→34; p=0.03125→30; p=0.015625→22; p=0.0078125→6; p=0.0078125→-26
11947,10386,True,False,17,-2.8699999999999997,0.5999999999999996,3.4699999999999993,B,0.8823529411764707,0.7140666282434903,0.16828631293298035,B,none,False,False,False,10,0.01,-3,5,0.6,-6,1,-1,p=0.01→10; p=0.99→-3,p=0.4→-6; p=0.3→4.5; p=0.3→5.5
11948,10387,True,False,16,6.0,10.600000000000001,4.600000000000001,B,0.925,0.8499349012894108,0.0750650987105892,B,none,False,False,False,6,1.0,6,16,0.4,7,1,0,p=1→6; p=0→6,p=0.6→7; p=0.0125→13.5; p=0.0625→14.5; p=0.125→15.5; p=0.125→16.5; p=0.0625→17.5; p=0.0125→18.5
11951,10390,True,False,16,27.0,30.6,3.6000000000000014,B,0.825,0.8036283193927224,0.021371680607277566,B,none,False,False,False,27,1.0,27,54,0.1,28,0,0,p=1→27; p=0→27,p=0.9→28; p=0.1→54
11955,10394,True,False,16,4.0,2.25,-1.75,A,0.75,0.5306004916681387,0.21939950833186128,B,none,False,False,False,28,0.5,-20,9,0.75,-18,1,0,p=0.5→28; p=0.5→-20,p=0.25→-18; p=0.09375→7.5; p=0.28125→8.5; p=0.28125→9.5; p=0.09375→10.5
11957,10396,True,True,16,11.0,16.200000000000003,5.200000000000003,B,0.5375000000000001,0.4934222130369428,0.04407778696305731,B,none,True,False,False,11,1.0,11,51,0.4,-7,0,0,p=1→11; p=0→11,p=0.6→-7; p=0.4→51
11965,10404,True,False,15,-7.0,-14.0,-7.0,A,0.30666666666666664,0.4263139423202511,0.11964727565358446,A,none,False,False,False,56,0.25,-28,61,0.25,-39,1,0,p=0.25→56; p=0.75→-28,p=0.75→-39; p=0.03125→59.5; p=0.09375→60.5; p=0.09375→61.5; p=0.03125→62.5
11970,10409,True,False,15,17.0,15.700000000000001,-1.299999999999999,A,0.28,0.32779680244835885,0.04779680244835882,A,none,False,False,False,17,1.0,17,17,0.9,4,1,0,p=1→17; p=0→17,p=0.1→4; p=0.1125→15.5; p=0.3375→16.5; p=0.3375→17.5; p=0.1125→18.5
11973,10412,True,False,15,20.0,18.200000000000003,-1.7999999999999972,A,0.48,0.35071570626544846,0.12928429373455153,A,none,True,False,False,20,0.8,20,56,0.4,-7,0,0,p=0.8→20; p=0.2→20,p=0.6→-7; p=0.4→56
11993,10432,True,True,16,2.200000000000003,-4.15,-6.350000000000003,A,0.775,0.5310192742361916,0.24398072576380847,B,strong_ev_a_humans_favor_b,False,False,True,79,0.4,-49,80,0.01,-5,0,0,p=0.4→79; p=0.6→-49,p=0.99→-5; p=0.01→80
11995,10434,True,False,16,23.0,31.800000000000004,8.800000000000004,B,0.7375,0.792249491889473,0.05474949188947298,B,none,False,False,False,27,0.2,22,51,0.2,27,0,0,p=0.2→27; p=0.8→22,p=0.8→27; p=0.2→51
